"endTime","artistName","trackName","msPlayed"
"2022-12-06 11:56","Cosculluela","Te Busco",233639
"2022-12-06 11:59","Romeo Santos","Bella y Sensual",204700
"2022-12-06 12:03","Daddy Yankee","Adictiva",206219
"2022-12-06 12:13","Nuestro Día","Incendio forestal en Tierra del Fuego 🔥",592927
"2022-12-06 12:29","Nuestro Día","Nuestra agenda del martes 6 de diciembre",889600
"2022-12-06 13:53","Nuestro Día","Nuestra agenda del martes 6 de diciembre",584436
"2022-12-06 13:53","Nuestro Día","Incendio forestal en Tierra del Fuego 🔥",18618
"2022-12-06 14:14","Nuestro Día","Clase de violencia digital en Gran Hermano",1222896
"2022-12-06 14:16","Nuestro Día","Nuestra agenda del martes 6 de diciembre",151224
"2022-12-06 14:22","Nuestro Día","Instrucciones para sobrevivir sin Nuestro Día, por La Cope",345400
"2022-12-06 14:25","Los Diablitos","No Voy A Llorar",151758
"2022-12-06 14:30","Jorge Celedón","El Amor Es Así",281120
"2022-12-06 14:34","Jorge Celedón","Esta Vida",237800
"2022-12-06 14:39","Jorge Celedón","Tocarte En El Alma",323400
"2022-12-06 14:44","Jorge Celedón","Amor del Alma",265026
"2022-12-06 14:48","Jorge Celedón","El Amor Es Así",287933
"2022-12-06 14:53","Jorge Celedón","Cual Es El Amor",260533
"2022-12-06 14:54","Jorge Celedón","Todo Por Nada",46725
"2022-12-06 14:57","Romeo Santos","Ayúdame",224426
"2022-12-06 15:01","Romeo Santos","Boomerang",247520
"2022-12-06 15:02","Romeo Santos","Sexo Con Ropa",20699
"2022-12-06 15:05","Romeo Santos","Ciudadana",213786
"2022-12-06 15:09","Romeo Santos","Mar",203640
"2022-12-06 15:12","Romeo Santos","El Pañuelo",195241
"2022-12-07 10:42","Zion & Lennox","Qué bien se siente (feat. Farruko)",283720
"2022-12-07 10:46","Bad Bunny","Ojitos Lindos",258298
"2022-12-07 10:50","Feid","La Pasamos CXBRXN",228640
"2022-12-07 10:53","ROSALÍA","Yo x Ti, Tu x Mi",201040
"2022-12-07 10:57","Daddy Yankee","Noche De Entierro",263293
"2022-12-07 11:02","Ozuna","El Farsante - Remix",258000
"2022-12-07 11:05","Don Omar","Te Quiero Pa´Mi",212026
"2022-12-07 11:10","Zion & Lennox","La niña (feat. Plan B)",261466
"2022-12-07 11:13","Wisin & Yandel","Besos Moja2",229064
"2022-12-07 11:19","Boza","Ella - Remix",330477
"2022-12-07 11:22","Bad Bunny","Yonaguni",206710
"2022-12-07 11:28","Ken-Y","Como Lo Hacia Yo (Official Remix)",281170
"2022-12-07 11:32","NATTI NATASHA","Mayor Que Usted",233519
"2022-12-07 11:35","Tony Dize","Permitame (feat. Yandel)",184506
"2022-12-07 11:37","Zion & Lennox","Se puso feo",146773
"2022-12-08 19:51","Zion & Lennox","Se puso feo",196600
"2022-12-08 19:56","Tru La La","Un Cigarrillo y Te Vas / Déjame Mañana / Taqui Taqui / Mar de Emociones - En Vivo",292986
"2022-12-08 20:00","La K'onga","Perfecta",207450
"2022-12-08 20:03","Banda XXI","Ni una Sola Palabra",218279
"2022-12-08 20:06","Dale Q' Va","Te Esperé",5409
"2022-12-08 20:06","El Loco Amato","Te Necesito - En Vivo",166022
"2022-12-08 20:10","La Fiesta","Rosa y Espina",214613
"2022-12-08 20:10","Chebere","Tu Me Quemas",13802
"2022-12-08 20:13","Tru La La","Ese Loco Soy Yo",147226
"2022-12-08 20:16","La K'onga","El Mismo Aire",209414
"2022-12-08 20:20","La Rhumba","Pobre Corazón",247353
"2022-12-08 20:31","El Loco Amato","Aprietame - En Vivo",189416
"2022-12-08 20:35","Dale Q' Va","Tú",192853
"2022-12-08 20:39","La Fiesta","Y Estabas Contentísima",236293
"2022-12-08 20:42","Chebere","Me Parece Que",222906
"2022-12-08 20:46","Tru La La","No Voy A Volver A Llorar",212920
"2022-12-08 20:50","La K'onga","Dueles",226137
"2022-12-08 20:53","La 2001","Amor de Su Cama",213952
"2022-12-08 20:56","El Loco Amato","Cariño Mio - En Vivo",140425
"2022-12-08 21:00","Sabroso","Año Tras Año",246200
"2022-12-08 21:02","La Fiesta","Todo",163333
"2022-12-08 21:06","La Rhumba","Noche De Travesura",230546
"2022-12-08 21:10","Tru La La","Más",244900
"2022-12-08 21:14","La K'onga","Te Mentiría",218431
"2022-12-08 21:16","Banda XXI","Mi Primavera",88401
"2022-12-09 13:28","Becky G","Bubalu",0
"2022-12-09 13:31","Becky G","Bubalu",178378
"2022-12-09 13:33","Maria Becerra","LA NENA DE ARGENTINA",145005
"2022-12-09 13:37","Bizarrap","Duki: Bzrp Music Sessions, Vol. 50",221303
"2022-12-09 13:41","Wisin & Yandel","Besos Moja2",229064
"2022-12-09 13:41","Rauw Alejandro","PUNTO 40",13293
"2022-12-09 13:42","Maluma","Junio",16328
"2022-12-09 13:42","Quevedo","PUNTO G",875
"2022-12-09 13:42","Bellakath","Gatita",1165
"2022-12-09 13:44","Jhayco","En La De Ella",3679
"2022-12-09 13:44","Bad Bunny","Tití Me Preguntó",3872
"2022-12-09 13:44","ROSALÍA","DESPECHÁ",157017
"2022-12-09 13:44","Mora","DOMINGO DE BOTE",806
"2022-12-09 13:45","Grupo Frontera","No Se Va - En Vivo",14940
"2022-12-09 13:45","Farruko","Viaje",1891
"2022-12-09 13:45","Feid","Feliz Cumpleaños Ferxxo",3130
"2022-12-09 13:45","Rels B","cómo dormiste?",1798
"2022-12-09 13:45","Camilo","Aeropuerto",1687
"2022-12-09 13:45","Pablito Pesadilla","BABY OTAKU",0
"2022-12-09 13:45","El Alfa","LOS APARATOS",3169
"2022-12-09 13:45","Eladio Carrion","Mbappe",37530
"2022-12-09 13:46","The Rudeboyz","Ojalá",23201
"2022-12-09 13:46","Wisin & Yandel","Vapor",0
"2022-12-09 13:46","Quevedo","VISTA AL MAR",0
"2022-12-09 13:47","Wisin & Yandel","Besos Moja2",485
"2022-12-09 13:47","Wisin & Yandel","Besos Moja2",0
"2022-12-09 13:47","Lasso","Ojos Marrones",956
"2022-12-09 13:47","Mora","MEMORIAS",2138
"2022-12-09 13:47","Maria Becerra","AUTOMÁTICO",53271
"2022-12-09 13:47","Anuel AA","Brother",1153
"2022-12-09 13:47","Yahritza Y Su Esencia","Inseparables",26146
"2022-12-09 13:48","KAROL G","CAIRO",18596
"2022-12-09 17:35","Rei","Tu Turrito",164701
"2022-12-09 17:41","Polimá Westcoast","ULTRA SOLO REMIX",322347
"2022-12-09 17:44","Chris Jedi","La Llevo Al Cielo (Ft. Ñengo Flow)",224121
"2022-12-11 20:20","Wisin & Yandel","Besos Moja2",18840
"2022-12-11 20:21","Wisin & Yandel","Besos Moja2",10706
"2022-12-11 20:24","Wisin & Yandel","Besos Moja2",191399
"2022-12-11 20:26","Leo Mattioli y Trinidad","Enganchados 2 (Contigo me gusta / No me acostumbro)",272
"2022-12-11 20:26","Leo Mattioli y Trinidad","Enganchados 2 (Contigo me gusta / No me acostumbro)",3240
"2022-12-11 20:27","Mario Pereyra y Su Banda","Nada",10124
"2022-12-11 20:27","Ozuna","Hey Mor",196442
"2022-12-11 20:31","KAROL G","CAIRO",201200
"2022-12-11 20:31","Rauw Alejandro","PUNTO 40",4961
"2022-12-11 20:31","Bad Bunny","Efecto",6244
"2022-12-11 20:34","Los del Fuego","Donde Estas Corazón",176456
"2022-12-11 20:37","Trinidad","Contigo Me Gusta",174719
"2022-12-11 20:41","Leo Mattioli y Trinidad","Enganchados 2 (Contigo me gusta / No me acostumbro)",8070
"2022-12-11 20:41","La Contra","Adicto a Tu Piel",199204
"2022-12-11 20:45","Mario Pereyra y Su Banda","Nada",176456
"2022-12-11 20:47","Sergio Torres","Mi Celosa Hermosa",133431
"2022-12-11 20:47","Leo Mattioli","Contigo Me Gusta",0
"2022-12-11 20:50","Los del Fuego","Y Ahora Que Hago",178715
"2022-12-11 20:54","Trinidad","Los Secretos De Mi Almohada",197970
"2022-12-11 20:57","La Contra","En La Orilla de Mi Cama",189943
"2022-12-11 21:01","Grupo Trinidad","Voy a Morir Dentro Tuyo",23205
"2022-12-11 21:01","Leo Mattioli y Trinidad","Enganchados 1 (No la estoy pasando bien / El no es mejor que yo / No puedo con otra)",237971
"2022-12-11 21:04","Leo Mattioli","Me Preocupa, Sin Ti",187221
"2022-12-11 21:08","Los Leales","Llamala",0
"2022-12-11 21:08","Grupo Trinidad","Pechos Calientes / Mojada por Dentro / El No Va a Venir / Voy a Morir Dentro Tuyo",0
"2022-12-11 21:08","La Contra","Quitémonos la Ropa",0
"2022-12-11 21:08","Ezequiel El Brujo","Lavate la Cara",4943
"2022-12-11 21:08","Los del Fuego","Después de Ti",219952
"2022-12-11 21:09","Mario Pereyra y Su Banda","Sólo Heridas (En Vivo)",11
"2022-12-11 21:10","Leo Mattioli","Con El No Soportás",86134
"2022-12-11 21:13","Los del Fuego","Y Tu Te Vas",202219
"2022-12-11 21:17","Sergio Torres","Piropo",188666
"2022-12-11 21:22","Los Palmeras","Olvídala",289954
"2022-12-11 21:23","La Contra","Sal de Mi Vida",67192
"2022-12-12 20:55","Mario Pereyra y Su Banda","Nada",183432
"2022-12-12 20:58","Zion & Lennox","Otra vez (feat. J Balvin)",209453
"2022-12-12 20:59","Romeo Santos","Hilito",12547
"2022-12-12 21:02","Feid","La Pasamos CXBRXN",15574
"2022-12-12 21:02","Aventura","El Perdedor",215213
"2022-12-12 21:02","Farruko","Lejos de Aquí",1689
"2022-12-12 21:05","Tony Dize","Permitame (feat. Yandel)",135530
"2022-12-12 21:05","Zion & Lennox","Mi tesoro (feat. Nicky Jam)",18937
"2022-12-12 21:05","Nicky Jam","Travesuras",1220
"2022-12-12 21:08","Daddy Yankee","Tu Príncipe",205520
"2022-12-12 21:13","Aventura","Todavia Me Amas",285226
"2022-12-12 21:14","Romeo Santos","Mar",57400
"2022-12-12 21:18","Tony Dize","Si No Te Tengo (feat. Farruko)",1480
"2022-12-12 21:18","Farruko","Passion Whine",213311
"2022-12-12 21:21","Zion & Lennox","Tuyo y mío",212066
"2022-12-12 21:24","Daddy Yankee","Adictiva",183645
"2022-12-12 21:27","El Loco Amato","Castillo de Arena / Me Quieres Olvidar - En Vivo",178816
"2022-12-12 21:30","La Contra","No Me Enseñaste",182206
"2022-12-12 21:34","La Fiesta","Rosa y Espina",214613
"2022-12-12 21:36","Chebere","Me Parece Que",96606
"2022-12-13 16:22","La Rhumba","Pobre Corazón",5203
"2022-12-13 16:22","Chebere","Me Parece Que",126336
"2022-12-13 16:26","Zion & Lennox","Bailando tú y yo",265973
"2022-12-13 16:30","Aventura","El Malo",238720
"2022-12-13 16:34","Romeo Santos","Cancioncitas de Amor",237093
"2022-12-13 16:38","Plan B","Donde Los Consigo? (feat. Yaileem Y Clandestino)",263920
"2022-12-13 16:39","Yandel","Delincuente",2017
"2022-12-13 16:39","Farruko","Qué Hay de Malo - Reggae Version",5380
"2022-12-13 16:39","Nicky Jam","Tu Hombre (feat. Daddy Yankee)",8911
"2022-12-13 16:43","Zion & Lennox","Qué bien se siente (feat. Farruko)",283720
"2022-12-13 16:47","Wisin & Yandel","Besos Moja2",229064
"2022-12-13 16:51","Romeo Santos","La Diabla",239026
"2022-12-13 16:55","De La Ghetto","Todo El Amor (feat. Maluma & Wisin)",213898
"2022-12-13 16:58","Zion & Lennox","Se puso feo",2616
"2022-12-13 16:58","Yandel","Nunca Me Olvides",1542
"2022-12-13 16:58","Nicky Jam","Sin Novia",1505
"2022-12-13 16:58","NATTI NATASHA","Mayor Que Usted",198275
"2022-12-13 17:02","Rauw Alejandro","Fantasias",199711
"2022-12-13 17:02","Romeo Santos","El Pañuelo",5235
"2022-12-13 17:03","Wisin & Yandel","Aullando",1337
"2022-12-13 17:03","Plan B","Es un Secreto",6775
"2022-12-13 17:03","Cosculluela","Si me dices que sí (feat. Nicky Jam)",66975
"2022-12-13 17:06","Nicky Jam","Fan de Tus Fotos",197647
"2022-12-13 17:07","Anuel AA","Hipócrita",1977
"2022-12-13 17:07","Thalia","No, No, No",2225
"2022-12-13 17:07","Zion & Lennox","El tiempo (feat. R Kelly)",14272
"2022-12-13 17:09","Chris Jedi","La Llevo Al Cielo (Ft. Ñengo Flow)",140904
"2022-12-14 11:13","Nuestro Día","Nuestra agenda del miércoles 14 de diciembre",598360
"2022-12-14 11:20","Nuestro Día","Ministros de Ambiente: ¿Qué formación tienen? ",444144
"2022-12-14 11:35","Nuestro Día","El problema de la banana 🍌",894798
"2022-12-14 11:36","Nuestro Día","Nuestra agenda del miércoles 14 de diciembre",9037
"2022-12-14 11:49","Nuestro Día","Notinarcos: El cártel del gol",817202
"2022-12-14 12:20","Nuestro Día","Notinarcos: El cártel del gol",22870
"2022-12-14 12:21","Nuestro Día","El problema de la banana 🍌",11002
"2022-12-14 12:24","Nuestro Día","La final se vive con los oyentes 🍾",225940
"2022-12-14 12:51","Nuestro Día","Nuestra agenda del martes 13 de diciembre",1299696
"2022-12-14 13:02","Nuestro Día","El Mundial en las redes ⚽",597289
"2022-12-14 13:03","Nuestro Día","La final se vive con los oyentes 🍾",21496
"2022-12-14 13:04","Nuestro Día","¿Lolo habla al revés?",91811
"2022-12-14 13:11","Nuestro Día","Las manifestaciones de diciembre",419892
"2022-12-14 13:21","Nuestro Día","Instrucciones para cuando hace mucho calor, por La Cope",24075
"2022-12-14 13:21","Nuestro Día","¿Lolo habla al revés?",580019
"2022-12-14 13:35","Nuestro Día","La crisis política del Perú",187760
"2022-12-14 15:48","Moon Walker","Devil",221921
"2022-12-14 15:49","Issa The Kid","Rochosport",56228
"2022-12-14 15:53","Chebere","Me Parece Que",222906
"2022-12-14 15:56","Maria Becerra","OJALÁ",160482
"2022-12-14 16:00","ROSALÍA","CANDY - Remix",150371
"2022-12-14 16:03","Ulises Bueno","Eras Tu",228239
"2022-12-14 16:06","Simon Aguirre","Tú No Te Imaginas",172159
"2022-12-14 16:09","La K'onga","Me Vas A Ver",189709
"2022-12-14 16:13","Tiago PZK","Nos Comemos (feat. Ozuna)",33596
"2022-12-14 16:13","La K'onga","Si Me Dices Que Si",196853
"2022-12-14 19:59","La K'onga","Universo Paralelo",217072
"2022-12-14 20:01","Manuel Turizo","La Bachata",88238
"2022-12-15 00:46","La K'onga","Universo Paralelo",217072
"2022-12-15 00:48","Moon Walker","Devil",104844
"2022-12-15 00:52","La K'onga","Universo Paralelo",217072
"2022-12-15 00:56","Moon Walker","Devil",221921
"2022-12-15 00:57","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",103818
"2022-12-15 01:01","La K'onga","Universo Paralelo",217072
"2022-12-15 01:05","Moon Walker","Devil",221921
"2022-12-15 01:08","Nahuel Pennisi","La Noche",11895
"2022-12-15 01:08","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",198937
"2022-12-15 01:08","Farruko","Lejos de Aquí",10516
"2022-12-15 01:09","Kany García","Lo Que en Ti Veo",11672
"2022-12-15 01:09","Nahuel Pennisi","Mundo",21166
"2022-12-15 01:15","Kapanga","Todavía",17665
"2022-12-15 01:15","Manuel Moreira","Oración del Remanso (En Vivo)",347250
"2022-12-15 10:50","La K'onga","Universo Paralelo",217072
"2022-12-15 10:51","Moon Walker","Devil",7736
"2022-12-15 10:55","Tru La La","Un Cigarrillo y Te Vas / Déjame Mañana / Taqui Taqui / Mar de Emociones - En Vivo",292986
"2022-12-15 10:59","La K'onga","Universo Paralelo",217072
"2022-12-15 11:03","La Fiesta","Rosa y Espina",214613
"2022-12-15 11:06","El Loco Amato","Castillo de Arena / Me Quieres Olvidar - En Vivo",178816
"2022-12-15 11:09","Q' Lokura","El Científico",198373
"2022-12-15 11:13","Dalila","Muero Por Ti",238283
"2022-12-15 11:14","Tru La La","Ese Loco Soy Yo",2997
"2022-12-15 11:14","La Rhumba","Pobre Corazón",78937
"2022-12-15 11:18","La K'onga","Perfecta",207450
"2022-12-15 11:22","La Fiesta","Y Estabas Contentísima",236293
"2022-12-15 11:25","El Loco Amato","Te Necesito - En Vivo",179942
"2022-12-15 11:28","Q' Lokura","Si un Día Vuelves - En Vivo",213994
"2022-12-15 11:32","Chebere","Me Parece Que",222906
"2022-12-15 11:33","Dalila","Dejémoslo Así",66805
"2022-12-15 11:37","Tru La La","No Voy A Volver A Llorar",212920
"2022-12-15 11:40","La K'onga","El Mismo Aire",209414
"2022-12-15 11:44","La Fiesta","Entre Tú y Mil Mares / Siempre Estoy Pensando en Ella",217893
"2022-12-15 11:47","El Loco Amato","Aprietame - En Vivo",189416
"2022-12-15 11:51","Banda XXI","Ni una Sola Palabra",218279
"2022-12-15 11:57","Q' Lokura","Manos de Tijera - En Vivo",258821
"2022-12-15 12:00","Los Reyes del Cuarteto","Lloviendo Estrellas",206659
"2022-12-15 12:03","Tru La La","Más",165313
"2022-12-15 21:01","La K'onga","Universo Paralelo",217072
"2022-12-15 21:01","Moon Walker","Devil",8088
"2022-12-15 21:05","La K'onga","Universo Paralelo",217072
"2022-12-15 21:05","Moon Walker","Devil",17395
"2022-12-15 21:09","La Fiesta","Amor en la Nada",212760
"2022-12-15 21:12","Tru La La","Más",2156
"2022-12-15 21:12","La Rhumba","Pobre Corazón",4518
"2022-12-15 21:12","El Loco Amato","Castillo de Arena / Me Quieres Olvidar - En Vivo",178816
"2022-12-15 21:12","Los Reyes del Cuarteto","Lloviendo Estrellas",1342
"2022-12-15 21:12","Banda XXI","Mi Primavera",1366
"2022-12-15 21:15","La K'onga","Perfecta",207450
"2022-12-15 21:19","La Fiesta","Amor de Madrugada",192453
"2022-12-15 21:21","El Loco Amato","Cariño Mio - En Vivo",140425
"2022-12-15 21:21","Rodrigo","Me extrañaras",1556
"2022-12-15 21:21","Sabroso","Año Tras Año",12071
"2022-12-15 21:25","Ulises Bueno","Eras Tu",228239
"2022-12-15 21:26","La K'onga","Si Me Dices Que Si",1496
"2022-12-15 21:26","Walter Romero","Esperando",76590
"2022-12-15 21:27","La Fiesta","Hoja en Blanco",10060
"2022-12-15 21:30","La 2001","Amor de Su Cama",213952
"2022-12-15 21:34","Rodrigo","Fuego y Pasion",261066
"2022-12-15 21:38","La Rhumba","Noche De Travesura",230546
"2022-12-15 21:39","Tru La La","Ese Loco Soy Yo",1823
"2022-12-15 21:39","La Joda Cuartetera","Pareja del año",36999
"2022-12-15 21:47","La K'onga","Universo Paralelo",452202
"2022-12-15 21:51","El Loco Amato","Castillo de Arena / Me Quieres Olvidar - En Vivo",43635
"2022-12-15 21:51","La Fiesta","Amor en la Nada",212760
"2022-12-16 10:27","La K'onga","Universo Paralelo",217072
"2022-12-16 10:27","Moon Walker","Devil",1447
"2022-12-16 10:27","La Fiesta","Hoja en Blanco",14555
"2022-12-16 10:28","La K'onga","Perfecta",850
"2022-12-16 10:31","La K'onga","Perfecta",207450
"2022-12-16 10:34","Rei","Tu Turrito",164701
"2022-12-16 10:37","Leo Mattioli","Me Preocupa, Sin Ti",184194
"2022-12-16 10:40","La K'onga","Perfecta",207450
"2022-12-16 10:44","La K'onga","Universo Paralelo",217072
"2022-12-16 10:45","Anuel AA","Ella Quiere Beber - Remix",57875
"2022-12-16 11:03","La K'onga","Perfecta",207450
"2022-12-16 11:07","La K'onga","Universo Paralelo",217072
"2022-12-16 11:07","Anuel AA","Ella Quiere Beber - Remix",25236
"2022-12-16 11:11","Moon Walker","Devil",221921
"2022-12-16 11:12","Farruko","Lejos de Aquí",26602
"2022-12-16 23:24","La K'onga","Perfecta",207450
"2022-12-16 23:28","La K'onga","Universo Paralelo",217072
"2022-12-16 23:28","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",36456
"2022-12-16 23:32","La Contra","No Me Enseñaste",182206
"2022-12-16 23:32","ROSALÍA","Yo x Ti, Tu x Mi",30637
"2022-12-16 23:37","Dalex","Bellaquita - Remix",304733
"2022-12-16 23:38","NATTI NATASHA","Me Gusta - Remix",1233
"2022-12-16 23:38","Rodrigo Amarante","Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack",1431
"2022-12-16 23:38","JAY-Z","No Church In The Wild",1097
"2022-12-16 23:38","Becky G","Cuando Te Besé",25073
"2022-12-16 23:38","Bad Bunny","Vete",1799
"2022-12-16 23:42","Dalex","Hola - Remix",249520
"2022-12-16 23:42","Los Reyes del Cuarteto","Reyes Mix: Permiso Me Voy A Bailar / Hay Onda Cuartetera / No Te Hagas la Vedette María José / Me Creía Todo / Apareciste Tú / No Tiene Con Que",5954
"2022-12-16 23:43","Nicky Jam","Whine Up",48221
"2022-12-16 23:46","Rauw Alejandro","Fantasias",192703
"2022-12-16 23:51","Farruko","Delincuente",6099
"2022-12-16 23:51","Tainy","Adicto (with Anuel AA & Ozuna)",270740
"2022-12-16 23:54","La K'onga","Universo Paralelo",176320
"2022-12-17 13:42","La K'onga","Universo Paralelo",217072
"2022-12-17 13:42","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",5561
"2022-12-17 13:45","Moon Walker","Devil",221921
"2022-12-17 13:45","Farruko","Lejos de Aquí",6673
"2022-12-17 13:46","La Rhumba","Pobre Corazón",1310
"2022-12-17 13:49","Maria Becerra","OJALÁ",33788
"2022-12-17 13:49","Ozuna","Devuelveme",188906
"2022-12-17 13:52","Rei","Tu Turrito",164701
"2022-12-17 13:53","ROSALÍA","CANDY - Remix",84496
"2022-12-17 15:22","La contrà","Entre tú y mil mares",227857
"2022-12-17 15:23","Leo Mattioli","Le Pido A Dios",75186
"2022-12-17 15:26","Los del Fuego","Y Ahora Que Hago",178834
"2022-12-17 15:26","Leo Mattioli y Trinidad","Enganchados 2 (Contigo me gusta / No me acostumbro)",3948
"2022-12-17 15:30","Grupo Trinidad","Amor De Pocas Horas",1830
"2022-12-17 15:30","Sergio Torres","Piropo",1438
"2022-12-17 15:30","Leo Mattioli","Yo Que Te Amé",1854
"2022-12-17 15:30","El Gordo Luis","Los Infieles",15340
"2022-12-17 15:30","La Contra","Adicto a Tu Piel",199399
"2022-12-17 15:32","Los del Fuego","Y Tu Te Vas",144304
"2022-12-19 10:13","Los del Fuego","Y Tu Te Vas",208123
"2022-12-19 10:17","Farruko","Passion Whine",213311
"2022-12-19 10:21","Héctor ""El Father""","El Telefono",235626
"2022-12-19 10:25","Feid","La Pasamos CXBRXN",14375
"2022-12-19 10:25","Zion & Lennox","Embriágame (feat. Don Omar) - Remix",230373
"2022-12-19 10:25","Nicky Jam","Travesuras",1485
"2022-12-19 10:29","Alexis y Fido","Energía",12200
"2022-12-19 10:29","Daddy Yankee","Tu Príncipe",205520
"2022-12-19 10:32","La K'onga","Perfecta",207450
"2022-12-19 10:36","La K'onga","Universo Paralelo",217072
"2022-12-19 10:36","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",14613
"2022-12-19 10:40","Los del Fuego","Entre el Cielo Vos y Yo",197616
"2022-12-19 10:44","Leo Mattioli y Trinidad","Enganchados 1 (No la estoy pasando bien / El no es mejor que yo / No puedo con otra)",238133
"2022-12-19 10:47","Sergio Torres","Piropo",1068
"2022-12-19 10:47","Mario Pereyra y Su Banda","Nada",186435
"2022-12-19 10:47","Daniel Agostini","Cuanta Pena",3457
"2022-12-19 10:47","Grupo Trinidad","Pechos Calientes",12511
"2022-12-19 10:52","Tru La La","Un Cigarrillo y Te Vas / Déjame Mañana / Taqui Taqui / Mar de Emociones - En Vivo",292986
"2022-12-19 10:56","La Fiesta","Rosa y Espina",214613
"2022-12-19 10:59","Q' Lokura","El Científico",198373
"2022-12-19 11:02","El Loco Amato","Castillo de Arena / Me Quieres Olvidar - En Vivo",178816
"2022-12-19 11:03","La Rhumba","Pobre Corazón",39848
"2022-12-19 11:06","La K'onga","Perfecta",207450
"2022-12-19 11:07","Chebere","Me Parece Que",26912
"2022-12-19 22:51","Chebere","Me Parece Que",223548
"2022-12-19 22:56","La Fiesta","Y Estabas Contentísima",236293
"2022-12-19 22:59","Tru La La","No Voy A Volver A Llorar",212920
"2022-12-19 23:00","La K'onga","Si Me Dices Que Si",20189
"2022-12-19 23:04","El Loco Amato","Aprietame - En Vivo",2122
"2022-12-19 23:04","Chebere","Tu Me Quemas",1486
"2022-12-19 23:04","La Sonora Master","si no es muy tarde",8894
"2022-12-19 23:04","Q' Lokura","Manos de Tijera - En Vivo",258821
"2022-12-19 23:08","La Fiesta","Entre Tú y Mil Mares / Siempre Estoy Pensando en Ella",217893
"2022-12-19 23:12","Tru La La","Más",244900
"2022-12-19 23:12","La K'onga","El Mismo Aire",19101
"2022-12-19 23:12","Los Reyes del Cuarteto","Lloviendo Estrellas",1304
"2022-12-19 23:13","Facu Y La Fuerza","En Eso No Quedamos",10578
"2022-12-19 23:16","La K'onga","Perfecta",207450
"2022-12-19 23:20","La K'onga","Universo Paralelo",217072
"2022-12-19 23:20","Rei","Tu Turrito",164
"2022-12-19 23:23","La K'onga","Universo Paralelo",217072
"2022-12-19 23:24","Rei","Tu Turrito",21943
"2022-12-20 11:28","ROSALÍA","DESPECHÁ RMX",170827
"2022-12-20 11:31","ROSALÍA","CANDY - Remix",204654
"2022-12-20 11:34","Shakira","Monotonía",158804
"2022-12-20 11:36","Manuel Turizo","La Bachata",162637
"2022-12-20 11:37","Ozuna","Hey Mor",12172
"2022-12-20 11:47","La Fiesta","Amor en la Nada",212760
"2022-12-20 11:49","Tru La La","Ese Loco Soy Yo",147226
"2022-12-20 11:53","La K'onga","Si Me Dices Que Si",196853
"2022-12-20 11:56","Q' Lokura","Si un Día Vuelves - En Vivo",213994
"2022-12-20 12:09","La Rhumba","Pobre Corazón",141844
"2022-12-21 10:49","La K'onga","Perfecta",9168
"2022-12-21 23:40","La K'onga","Perfecta",207982
"2022-12-21 23:44","La K'onga","Universo Paralelo",217072
"2022-12-21 23:47","Rei","Tu Turrito",164701
"2022-12-21 23:47","Moon Walker","Devil",15902
"2022-12-21 23:50","La Contra","No Me Enseñaste",180784
"2022-12-21 23:53","Los Leales","Un Velero Llamado Libertad",9470
"2022-12-21 23:53","Los del Fuego","Donde Estas Corazón",176587
"2022-12-21 23:57","La contrà","Entre tú y mil mares",227857
"2022-12-21 23:58","La Nueva Luna","Si Te Vas",56464
"2022-12-21 23:59","Leo Mattioli","Gata Malvada",64586
"2022-12-22 00:02","Sergio Torres","Mi Celosa Hermosa",1361
"2022-12-22 00:02","Karina","Disimula",15520
"2022-12-22 00:02","Los del Fuego","Creo en Ti",168306
"2022-12-22 00:02","Los Palmeras","Olvídala",1137
"2022-12-22 00:03","Grupo Cali","Amor De Chat",40305
"2022-12-22 00:04","Paulo Londra","Necio (feat. LIT killah)",102106
"2022-12-22 00:05","El Loco Amato","Te Necesito - En Vivo",0
"2022-12-22 00:05","El Loco Amato","Cariño Mio - En Vivo",7204
"2022-12-22 00:07","El Loco Amato","Te Necesito - En Vivo",166022
"2022-12-22 00:10","La Nueva Luna","Si Te Vas",2622
"2022-12-22 00:10","Dale Q' Va","Te Esperé",3871
"2022-12-22 00:10","Simon Aguirre","Tú No Te Imaginas",2007
"2022-12-22 00:10","La Fiesta","Todo",163333
"2022-12-22 00:10","Sabroso","Año Tras Año",6059
"2022-12-22 00:14","Mauro Rey","Te Veo Mañana",209118
"2022-12-22 00:17","La Fiesta","Tu Fotografía",193400
"2022-12-22 00:19","El Loco Amato","Un Buen Perdedor",109158
"2022-12-22 11:25","El Loco Amato","Un Buen Perdedor",141753
"2022-12-22 11:30","Walter Olmos","Adicto A Ti",243390
"2022-12-22 11:33","Los del Fuego","Sabes",191660
"2022-12-22 11:36","Abel Pintos","Camina (Suave y Elegante)",209614
"2022-12-22 11:37","Grupo Trinidad","Pechos Calientes",9282
"2022-12-22 11:41","Sergio Torres","Me Dediqué a Perderte",275853
"2022-12-22 11:44","Gilda","No Es Mi Despedida",184845
